,case_id,A_Create Application,A_Submitted,W_Handle leads,W_Complete application,A_Concept,A_Accepted,O_Create Offer,O_Created,O_Sent (mail and online),W_Call after offers,A_Complete,W_Validate application,A_Validating,O_Returned,W_Call incomplete files,A_Incomplete,O_Accepted,A_Pending,A_Denied,O_Refused,O_Cancelled,A_Cancelled,O_Sent (online only),W_Assess potential fraud,W_Personal Loan collection,W_Shortened completion ,time
779,Application_1280841912,1,0,0,4,1,1,1,1,1,4,1,16,3,1,10,2,1,1,0,0,0,0,0,0,0,0,165.60751694444443
780,Application_485970534,1,0,0,6,1,1,1,1,1,6,1,8,2,1,12,1,1,1,0,0,0,0,0,0,0,0,549.1807280555555
781,Application_877574126,1,1,2,6,1,1,2,2,2,6,1,13,2,2,6,1,1,1,0,0,1,0,0,0,0,0,673.0183538888889
782,Application_1049151850,1,0,0,7,1,1,1,1,1,6,1,34,4,1,24,3,0,0,0,0,1,1,0,0,0,0,885.8148513888888
783,Application_1331441624,1,1,2,3,1,1,1,1,1,6,1,16,3,1,18,3,0,0,0,0,1,1,0,0,0,0,673.8446180555555
784,Application_953097922,1,0,0,5,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,190.76036138888887
785,Application_127178924,1,0,0,3,1,1,1,1,1,6,1,25,1,1,0,0,1,1,0,0,0,0,0,0,0,0,217.1183597222222
786,Application_96006350,1,0,0,3,1,1,1,1,1,6,1,14,2,1,9,1,1,1,0,0,0,0,0,0,0,0,411.4588594444445
787,Application_1353914944,1,0,0,3,1,1,1,1,1,6,1,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,234.61955833333334
788,Application_1601041346,1,1,2,4,1,1,1,1,1,6,1,13,2,1,12,1,0,0,0,0,1,1,0,0,0,0,242.46361055555556
789,Application_217630695,1,1,5,5,1,1,1,1,1,6,1,7,1,1,0,0,0,0,1,1,0,0,0,14,0,0,217.8920813888889
790,Application_1425008735,1,1,2,3,1,1,1,1,1,4,1,8,2,1,8,1,1,1,0,0,0,0,0,0,0,0,164.82741333333334
791,Application_489624309,1,1,2,3,1,1,2,2,2,8,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,381.6518008333333
792,Application_1456924666,1,0,0,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,784.884788611111
793,Application_1823621137,1,1,2,6,1,1,1,1,1,6,1,10,2,1,6,1,1,1,0,0,0,0,0,0,0,0,337.26155805555555
794,Application_527253429,1,1,2,3,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1144.492765
795,Application_1332804972,1,1,2,5,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1144.473776111111
796,Application_672060895,1,0,0,3,1,1,1,1,1,6,1,11,1,1,0,0,0,0,1,1,0,0,0,9,0,0,217.33567583333334
797,Application_123987545,1,0,0,3,1,1,3,3,2,6,1,16,2,2,18,2,1,1,0,0,2,0,1,0,0,0,814.5915636111112
798,Application_1452087651,1,1,2,4,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1144.377391111111
799,Application_961505598,1,1,2,3,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,208.711765
800,Application_958076943,1,1,2,8,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,903.4133727777777
801,Application_902019603,1,0,0,3,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1143.1732122222222
802,Application_1327252496,1,0,0,3,1,1,1,1,1,6,1,37,6,1,35,5,1,1,0,0,0,0,0,0,0,0,665.1308361111111
803,Application_1685403223,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,334.99969500000003
804,Application_1134274536,1,0,0,3,1,1,2,2,2,6,1,8,2,1,10,2,1,1,0,0,1,0,0,0,0,0,230.89387194444444
805,Application_1382673202,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,185.68623027777778
806,Application_704665572,1,1,2,4,1,1,4,4,1,6,1,18,2,2,14,2,1,1,0,0,3,0,1,0,0,0,230.26049250000003
807,Application_953335632,1,1,2,2,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,733.8578319444443
808,Application_1158965741,1,1,3,6,1,1,2,2,1,6,1,7,1,1,13,1,0,0,0,0,2,1,1,0,0,0,1072.6979258333333
809,Application_173998060,1,1,2,4,1,1,2,2,2,6,1,7,1,1,0,0,1,1,0,0,1,0,0,0,0,0,208.81765055555556
810,Application_329803525,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,733.3036172222222
811,Application_2053020199,1,0,0,14,1,1,3,3,1,6,1,39,4,3,18,3,1,1,0,0,2,0,2,0,0,0,638.4389138888889
812,Application_599331567,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,160.33330083333334
813,Application_241160753,1,0,0,4,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,159.64490777777777
814,Application_174120790,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1140.3987047222222
815,Application_184080124,1,0,0,3,1,1,1,1,1,6,1,7,1,1,6,1,0,0,0,0,1,1,0,0,0,0,214.49898805555554
816,Application_1104832087,1,1,2,4,1,1,2,2,2,6,1,12,2,1,7,1,0,0,1,2,0,0,0,0,0,0,665.0626191666667
817,Application_182125093,1,1,2,5,1,1,1,1,1,6,1,12,2,1,6,1,1,1,0,0,0,0,0,0,0,0,183.34532444444443
818,Application_820867760,1,1,2,4,1,1,1,1,1,6,1,16,2,1,23,2,0,0,0,0,1,1,0,0,0,0,887.20289
819,Application_1115559180,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,779.960933888889
820,Application_327901907,1,0,0,13,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1259.9452575
821,Application_1588116542,1,1,2,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1139.9362225
822,Application_2034439290,1,0,0,3,1,1,3,3,2,6,1,10,2,1,6,1,1,1,0,0,2,0,0,0,0,0,164.7061152777778
823,Application_521278806,1,1,2,8,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,755.7633691666667
824,Application_570018018,1,1,2,4,1,1,1,1,1,6,1,8,2,1,12,2,1,1,0,0,0,0,0,0,0,0,227.83642277777778
825,Application_197857824,1,0,0,3,1,1,1,1,1,8,1,13,2,1,15,2,1,1,0,0,0,0,0,0,0,0,972.5082775
826,Application_1644702343,1,1,2,4,1,1,1,1,1,6,1,17,4,1,20,3,1,1,0,0,0,0,0,0,0,0,308.2107819444444
827,Application_1867921610,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,755.246023888889
828,Application_133175864,1,0,0,3,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,731.156001111111
829,Application_224758141,1,0,0,3,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.17367333333333335
830,Application_2086832446,1,1,2,3,1,1,1,1,1,6,1,4,1,1,14,1,0,0,0,0,1,1,0,0,0,0,330.5973730555555
831,Application_1559203034,1,1,2,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,754.9239441666667
832,Application_1132809491,1,1,2,5,1,1,1,1,1,6,1,15,2,1,10,1,0,0,1,1,0,0,0,0,0,0,735.7160038888888
833,Application_909589414,1,1,2,4,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1138.6978316666668
834,Application_483929208,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,232.9692011111111
835,Application_226472859,1,1,3,7,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1137.9867708333334
836,Application_985915578,1,1,2,4,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,566.2703486111111
837,Application_592185579,1,1,2,4,1,1,1,1,1,6,1,11,1,1,0,0,0,0,1,1,0,0,0,0,0,0,373.70852694444443
838,Application_65819479,1,1,2,4,1,1,2,2,2,6,1,24,5,1,26,4,1,1,0,0,1,0,0,0,0,0,562.3240891666667
839,Application_967923535,1,1,3,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,751.7675661111111
840,Application_1292292855,1,1,2,3,1,1,2,2,1,6,1,10,2,2,6,1,1,1,0,0,1,0,1,0,0,0,328.18098583333335
841,Application_2064431358,1,1,2,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1134.4282816666666
842,Application_1730592826,1,0,0,3,1,1,1,1,1,6,1,8,2,1,10,1,1,1,0,0,0,0,0,0,0,0,559.3443455555556
843,Application_1946341989,1,1,2,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,742.8107175
844,Application_1015245209,1,0,0,3,1,1,1,1,1,6,1,10,2,1,8,1,1,1,0,0,0,0,0,0,0,0,293.3556686111111
845,Application_1186082182,1,1,2,3,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1126.2970219444444
846,Application_299646442,1,0,0,3,1,1,5,5,1,4,1,13,1,1,0,0,0,0,1,5,0,0,4,0,0,0,174.26110583333335
847,Application_201625919,1,1,2,6,1,1,1,1,1,6,1,14,2,1,4,1,1,1,0,0,0,0,0,0,0,0,505.105015
848,Application_1947598060,1,0,0,3,1,1,2,2,2,6,1,4,1,1,6,1,1,1,0,0,1,0,0,0,0,0,340.80570277777775
849,Application_477598161,1,0,0,5,1,1,1,1,1,6,1,16,2,1,6,1,1,1,0,0,0,0,0,0,0,0,174.12972499999998
850,Application_1231427778,1,1,2,6,1,1,2,2,1,6,1,24,5,1,45,5,0,0,0,0,2,1,1,0,0,0,1396.0774508333334
851,Application_1751378977,1,0,0,17,1,1,1,1,1,6,1,12,3,1,17,2,1,1,0,0,0,0,0,0,0,0,383.9477038888889
852,Application_1738753926,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,219.65965305555557
853,Application_1014824736,1,0,0,3,1,1,1,1,0,4,1,14,2,1,6,1,1,1,0,0,0,0,1,0,0,0,51.81356111111111
854,Application_1467707739,1,0,0,3,1,1,1,1,0,3,1,7,2,1,14,2,1,1,0,0,0,0,1,0,0,0,212.99115388888887
855,Application_288955533,1,0,0,3,1,1,1,1,1,6,1,24,2,1,6,1,0,0,1,1,0,0,0,7,0,0,551.5708252777778
856,Application_1609863098,1,0,0,3,1,1,1,1,1,6,1,8,2,1,10,1,1,1,0,0,0,0,0,0,0,0,886.3628369444444
857,Application_1787716134,1,1,2,5,1,1,1,1,1,6,1,10,2,1,8,1,1,1,0,0,0,0,0,0,0,0,292.73020166666663
858,Application_974860050,1,0,0,3,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,316.91627083333333
859,Application_655711151,1,1,5,7,1,1,1,1,1,6,1,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,335.3537038888889
860,Application_2104180007,1,0,0,3,1,1,1,1,1,6,1,10,3,1,10,2,1,1,0,0,0,0,0,0,0,0,173.40585083333332
861,Application_1257947863,1,0,0,3,1,1,2,2,2,6,1,8,2,2,6,1,1,1,0,0,1,0,0,0,0,0,193.51570416666667
862,Application_1465506786,1,0,0,3,1,1,1,1,1,6,1,10,2,1,8,1,1,1,0,0,0,0,0,0,0,0,358.1201858333333
863,Application_2097609434,1,0,0,6,1,1,1,1,1,4,1,23,1,1,0,0,1,1,0,0,0,0,0,0,0,0,187.44447277777778
864,Application_107632320,1,1,2,5,1,1,2,2,2,6,1,9,1,1,6,1,1,1,0,0,1,0,0,0,0,0,958.2677911111111
865,Application_819930551,1,0,0,4,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1052.1486952777777
866,Application_638536744,1,0,0,3,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,194.0351572222222
867,Application_433449483,1,1,3,6,1,1,2,2,2,6,1,14,2,1,46,2,1,1,0,0,1,0,0,0,0,0,1650.6702669444446
868,Application_117590654,1,1,2,3,1,1,1,1,1,6,1,10,2,1,5,1,1,1,0,0,0,0,0,0,0,0,457.9804261111111
869,Application_393296211,1,0,0,3,1,1,1,1,1,6,1,4,1,1,8,1,1,1,0,0,0,0,0,0,0,0,214.2166238888889
870,Application_35262179,1,1,2,9,1,1,1,1,1,6,1,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,187.4882825
871,Application_1885478669,1,1,2,4,1,1,1,1,1,6,1,17,1,1,0,0,0,0,1,1,0,0,0,0,0,0,354.9966027777778
872,Application_323048075,1,0,0,3,1,1,1,1,0,3,1,6,2,0,6,1,0,0,1,1,0,0,1,0,0,0,20.95847666666667
873,Application_1610515534,1,1,2,4,1,1,3,3,3,8,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1121.3729363888888
874,Application_597053023,1,0,0,3,1,1,1,1,1,6,1,26,3,1,12,2,1,1,0,0,0,0,0,0,0,0,169.31720777777775
875,Application_382124711,1,1,2,4,1,1,1,1,1,6,1,17,2,1,10,1,1,1,0,0,0,0,0,0,0,0,667.9780552777777
876,Application_1333957806,1,0,0,4,1,1,1,1,1,3,1,11,2,1,10,1,1,1,0,0,0,0,0,0,0,0,282.47107500000004
877,Application_702401717,1,1,5,7,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1120.8863697222223
878,Application_984488973,1,1,2,11,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,760.8609608333333
879,Application_947660940,1,1,2,4,1,1,2,2,2,9,1,7,1,1,0,0,1,1,0,0,1,0,0,0,0,0,546.8492677777778
880,Application_823693253,1,0,0,6,1,1,2,2,1,6,1,6,1,1,0,0,1,1,0,0,1,0,0,0,0,0,689.2464736111111
881,Application_1952122293,1,0,0,5,1,1,2,2,1,6,1,14,2,1,10,1,1,1,0,0,1,0,1,0,0,0,841.9360283333334
882,Application_1762711881,1,0,0,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,759.9206433333334
883,Application_2088193617,1,1,2,4,1,1,4,4,4,6,1,10,2,1,5,1,1,1,0,0,3,0,0,0,0,0,522.0871605555556
884,Application_842478362,1,0,0,3,1,1,1,1,1,6,1,17,1,1,0,0,0,0,1,1,0,0,0,0,0,0,213.43221805555555
885,Application_46207219,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,117.34064333333332
886,Application_1558527814,1,1,2,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1119.6938380555555
887,Application_627487146,1,0,0,4,1,1,1,1,0,3,1,19,3,1,12,2,1,1,0,0,0,0,1,0,0,0,144.8049736111111
888,Application_449790608,1,1,2,5,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1119.6500966666667
889,Application_1736729099,1,0,0,3,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,185.03585722222223
890,Application_37288045,1,1,2,7,1,1,1,1,1,6,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,470.8925722222222
891,Application_723119311,1,1,2,2,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1118.7726175
892,Application_1519229956,1,0,0,3,1,1,1,1,1,6,1,8,2,1,10,2,1,1,0,0,0,0,0,0,0,0,206.85657361111114
893,Application_589207492,1,1,6,6,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1118.3308519444442
894,Application_374263140,1,1,4,3,1,1,2,2,2,6,1,6,1,1,0,0,1,1,0,0,1,0,0,0,0,0,210.06987916666665
895,Application_2056535850,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,475.9870844444444
896,Application_1875938883,1,1,3,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,351.88761861111107
897,Application_954522576,1,1,2,9,1,1,1,1,1,6,1,10,2,1,6,1,1,1,0,0,0,0,0,0,0,0,214.56605333333334
898,Application_90442094,1,1,2,4,1,1,1,1,1,6,1,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,284.34618000000006
899,Application_1762026731,1,1,2,5,1,1,1,1,1,6,1,16,3,1,10,2,1,1,0,0,0,0,0,0,0,0,212.17255555555553
900,Application_312676830,1,1,3,8,1,1,2,2,1,6,1,14,2,2,20,2,1,1,0,0,1,0,1,0,0,0,948.7422097222222
901,Application_93779745,1,1,3,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,158.81947944444445
902,Application_895063581,1,1,2,6,1,1,1,1,1,6,1,8,2,1,9,1,1,1,0,0,0,0,0,0,0,0,347.8872561111111
903,Application_1977901141,1,1,2,10,1,1,1,1,1,6,1,11,2,1,6,1,1,1,0,0,0,0,0,0,0,0,472.33089333333334
904,Application_347955060,1,1,2,4,1,1,1,1,1,6,1,14,2,1,6,1,1,1,0,0,0,0,0,0,0,0,210.10781611111113
905,Application_240079306,1,1,2,44,1,1,1,1,1,6,1,6,1,1,6,1,0,0,0,0,1,1,0,0,0,0,299.32691805555555
906,Application_1542850991,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,157.3971388888889
907,Application_32340702,1,1,2,9,1,1,3,3,3,6,1,9,1,1,0,0,0,0,1,3,0,0,0,0,0,0,854.0259005555556
908,Application_1542922978,1,1,2,9,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1113.1355127777779
909,Application_620755403,1,1,3,10,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1113.0008988888887
910,Application_1321331571,1,1,2,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1112.9728480555557
911,Application_1461377869,1,1,2,7,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,305.30393944444444
912,Application_762367111,1,1,2,6,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,323.83469444444444
913,Application_1321130007,1,1,3,6,1,1,3,3,2,6,1,14,2,1,12,2,1,1,0,0,2,0,0,0,0,0,945.4869869444444
914,Application_239979140,1,1,2,4,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1112.014923611111
915,Application_1778791004,1,1,2,6,1,1,1,1,1,6,1,23,1,1,0,0,0,0,1,1,0,0,0,0,0,0,321.5674722222222
916,Application_1441584020,1,1,2,3,1,1,2,2,1,4,1,19,3,2,11,2,1,1,0,0,1,0,1,0,0,0,109.42267138888889
917,Application_1461629716,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,742.2170411111111
918,Application_408574797,1,0,0,3,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1102.0334852777778
919,Application_1400868306,1,0,0,8,1,1,1,1,1,6,1,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,192.3554247222222
920,Application_2039099639,1,0,0,3,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1101.7202416666667
921,Application_1116264042,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1101.651993611111
922,Application_1876770869,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,741.4554361111111
923,Application_2014123088,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,741.4384308333333
924,Application_644820841,1,0,0,3,1,1,1,1,1,6,1,15,1,1,0,0,1,1,0,0,0,0,0,0,0,0,647.5966219444446
925,Application_1014760259,1,0,0,3,1,1,1,1,1,6,1,10,2,1,8,1,0,0,1,1,0,0,0,0,0,0,429.88300638888893
926,Application_751814569,1,0,0,3,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1100.5864858333334
927,Application_94412737,1,0,0,3,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,478.55181722222216
928,Application_1059131551,1,0,0,3,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,166.3848827777778
929,Application_268576214,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,316.8383561111111
930,Application_1873297327,1,1,2,4,1,1,1,1,1,6,1,14,2,1,6,1,1,1,0,0,0,0,0,0,0,0,194.005685
931,Application_1705432175,1,0,0,3,1,1,1,1,1,6,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,188.11522527777777
932,Application_112781124,1,0,0,4,1,1,1,1,1,6,1,19,2,1,9,1,1,1,0,0,0,0,0,0,0,0,140.6821411111111
933,Application_1088837371,1,1,2,3,1,1,1,1,1,6,1,20,2,1,6,1,1,1,0,0,0,0,0,0,0,0,187.80428083333334
934,Application_1879718776,1,1,3,4,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1170.2752680555557
935,Application_65790749,1,1,2,3,1,1,2,2,2,8,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1097.719003611111
936,Application_634399947,1,1,3,5,1,1,1,1,1,6,1,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,142.36915861111112
937,Application_1514861341,1,1,3,5,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1169.6479719444444
938,Application_1714277479,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,185.96906416666667
939,Application_621611593,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,737.3867741666668
940,Application_1552817671,1,0,0,3,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1169.3521052777776
941,Application_1944782361,1,1,3,5,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1169.3131141666668
942,Application_862362303,1,0,0,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,737.2688213888889
943,Application_978797398,1,0,0,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,737.2239769444444
944,Application_1488592654,1,0,0,3,1,1,1,1,1,6,1,15,1,0,13,1,0,0,0,0,1,1,0,0,0,0,1004.6022208333333
945,Application_1522035466,1,1,3,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,736.8566869444444
946,Application_1541161276,1,1,2,19,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,308.9152363888889
947,Application_1764491475,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,760.5187927777778
948,Application_1698374359,1,0,0,3,1,1,1,1,1,6,1,13,1,1,0,0,0,0,1,1,0,0,0,0,0,0,283.56868388888887
949,Application_110813962,1,1,2,4,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,161.30927666666668
950,Application_1086310567,1,1,3,4,1,1,1,1,1,9,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,262.7802516666667
951,Application_2132446560,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,735.927093888889
952,Application_1732998095,1,0,0,3,1,1,1,1,1,6,1,13,3,1,18,3,1,1,0,0,0,0,0,0,0,0,184.00416083333337
953,Application_107664347,1,1,3,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,759.6732130555555
954,Application_874740404,1,1,2,7,1,1,2,2,1,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,91.04134305555557
955,Application_1569845993,1,0,0,4,1,1,1,1,1,6,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,309.2691591666666
956,Application_1950841165,1,1,2,8,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,184.12152083333334
957,Application_2127502880,1,0,0,3,1,1,5,5,3,6,1,16,2,1,12,2,1,1,0,0,4,0,1,0,0,0,926.7438452777777
958,Application_1811684691,1,1,2,8,1,1,1,1,1,6,1,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,262.38358305555556
959,Application_37717349,1,1,2,3,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1166.5190708333332
960,Application_353865638,1,0,0,3,1,1,2,2,1,6,1,14,3,2,12,2,1,1,0,0,1,0,1,0,0,0,184.2416711111111
961,Application_1409353979,1,1,2,5,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,305.69418833333333
962,Application_1550105314,1,1,2,4,1,1,1,1,1,6,1,13,1,1,0,0,1,1,0,0,0,0,0,0,0,0,305.44378750000004
963,Application_1777521893,1,0,0,3,1,1,1,1,1,6,1,12,3,1,14,2,1,1,0,0,0,0,0,0,0,0,308.13969249999997
964,Application_688388804,1,1,3,7,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,186.4637161111111
965,Application_1575122096,1,1,2,9,1,1,2,2,1,8,1,8,2,2,6,1,1,1,0,0,1,0,1,0,0,0,326.0835886111111
966,Application_1191639983,1,1,2,3,1,1,2,2,1,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,160.84009
967,Application_1691541069,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,181.2082988888889
968,Application_71758051,1,1,2,4,1,1,5,5,4,6,1,8,2,1,5,1,1,1,0,0,4,0,0,0,0,0,475.9915988888889
969,Application_875834446,1,1,2,3,1,1,1,1,1,6,1,8,2,1,8,1,1,1,0,0,0,0,0,0,0,0,141.86522027777775
970,Application_627538343,1,0,0,5,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,328.1186558333333
971,Application_378343059,1,1,2,5,1,1,1,1,1,8,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,183.0395136111111
972,Application_1028275195,1,1,2,4,1,1,2,2,2,6,1,9,1,1,0,0,0,0,1,2,0,0,0,0,0,0,858.5463708333334
973,Application_1444519141,1,1,7,6,1,1,2,2,2,6,1,5,1,1,6,1,1,1,0,0,1,0,0,0,0,0,180.19842083333333
974,Application_1794275041,1,1,2,3,1,1,4,4,4,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1164.238371111111
975,Application_54116737,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,303.2492211111111
976,Application_936809026,1,1,3,6,1,1,2,2,2,6,1,22,2,1,10,2,1,1,0,0,1,0,0,0,0,0,924.2222655555556
